id	name	category
CHEBI:72816	L-alanyl-L-alanine	biolink:SmallMolecule
CHEBI:29954	L-tryptophan residue	biolink:SmallMolecule
CHEBI:25017	leucine	biolink:SmallMolecule
CHEBI:30015	L-valine residue	biolink:SmallMolecule
CHEBI:185400	6-Hydroxysandoricin	biolink:SmallMolecule
CHEBI:16919	Creatine	biolink:SmallMolecule
NCBITaxon:2614128	unclassified Clostridium	biolink:OrganismTaxon
NCBITaxon:85831	Bacteroides acidifaciens	biolink:OrganismTaxon
NCBITaxon:2620435	unclassified Lactobacillus	biolink:OrganismTaxon
NCBITaxon:57037	Lacticaseibacillus zeae	biolink:OrganismTaxon
NCBITaxon:1334011	unclassified Leptotrichiaceae	biolink:OrganismTaxon
NCBITaxon:2684943	unclassified Coprococcus	biolink:OrganismTaxon
NCBITaxon:2648384	unclassified Fusobacterium	biolink:OrganismTaxon
NCBITaxon:2608917	unclassified Abiotrophia	biolink:OrganismTaxon
NCBITaxon:573637	unclassified Victivallaceae	biolink:OrganismTaxon
NCBITaxon:2793036	unclassified Anaeroplasmataceae	biolink:OrganismTaxon
NCBITaxon:979627	Lachnoanaerobaculum orale	biolink:OrganismTaxon
NCBITaxon:2640652	unclassified Capnocytophaga	biolink:OrganismTaxon
NCBITaxon:2639367	unclassified Eikenella	biolink:OrganismTaxon
NCBITaxon:2822391	unclassified Barnesiellaceae	biolink:OrganismTaxon
NCBITaxon:2633022	unclassified Leptotrichia	biolink:OrganismTaxon
NCBITaxon:425941	Hoylesella nanceiensis	biolink:OrganismTaxon
NCBITaxon:2619274	unclassified Lachnospira	biolink:OrganismTaxon
NCBITaxon:1490	Paraclostridium bifermentans	biolink:OrganismTaxon
NCBITaxon:2620507	unclassified Tannerella	biolink:OrganismTaxon
NCBITaxon:2648159	unclassified Peptococcus	biolink:OrganismTaxon
NCBITaxon:2625165	unclassified Dehalobacterium	biolink:OrganismTaxon
NCBITaxon:172901	Victivallis vadensis	biolink:OrganismTaxon
NCBITaxon:2047	Rothia dentocariosa	biolink:OrganismTaxon
NCBITaxon:2593640	unclassified Desulfovibrio	biolink:OrganismTaxon
NCBITaxon:214851	Subdoligranulum variabile	biolink:OrganismTaxon
NCBITaxon:172042	Rothia aeria	biolink:OrganismTaxon
NCBITaxon:2642463	unclassified Filifactor	biolink:OrganismTaxon
NCBITaxon:2624378	unclassified Corynebacterium	biolink:OrganismTaxon
NCBITaxon:2646618	unclassified Catonella	biolink:OrganismTaxon
NCBITaxon:2630086	unclassified Veillonella	biolink:OrganismTaxon
NCBITaxon:2638335	unclassified Prevotella	biolink:OrganismTaxon
NCBITaxon:2629782	unclassified Oribacterium	biolink:OrganismTaxon
NCBITaxon:231685	unclassified Desulfovibrionaceae	biolink:OrganismTaxon
NCBITaxon:2644090	unclassified Sutterella	biolink:OrganismTaxon
NCBITaxon:2637378	unclassified Selenomonas	biolink:OrganismTaxon
NCBITaxon:2626256	unclassified Megasphaera	biolink:OrganismTaxon
NCBITaxon:1018	Capnocytophaga ochracea	biolink:OrganismTaxon
NCBITaxon:2623750	unclassified Neisseria	biolink:OrganismTaxon
NCBITaxon:2646097	unclassified Bacteroides	biolink:OrganismTaxon
NCBITaxon:106649	Acinetobacter guillouiae	biolink:OrganismTaxon
NCBITaxon:2608887	unclassified Streptococcus	biolink:OrganismTaxon
NCBITaxon:2652281	unclassified Peptostreptococcus	biolink:OrganismTaxon
NCBITaxon:135083	Selenomonas noxia	biolink:OrganismTaxon
NCBITaxon:2638756	unclassified Dialister	biolink:OrganismTaxon
NCBITaxon:1590	Lactiplantibacillus plantarum	biolink:OrganismTaxon
NCBITaxon:2648856	unclassified Cardiobacterium	biolink:OrganismTaxon
NCBITaxon:53419	Treponema socranskii	biolink:OrganismTaxon
NCBITaxon:2633465	unclassified Providencia	biolink:OrganismTaxon
NCBITaxon:1151464	unclassified Parvimonas	biolink:OrganismTaxon
NCBITaxon:2637239	unclassified Mitsuokella	biolink:OrganismTaxon
NCBITaxon:2638338	unclassified Synergistes	biolink:OrganismTaxon
NCBITaxon:2645799	unclassified Porphyromonas	biolink:OrganismTaxon
NCBITaxon:28124	Porphyromonas endodontalis	biolink:OrganismTaxon
NCBITaxon:2640422	unclassified Paludibacter	biolink:OrganismTaxon
NCBITaxon:1411023	unclassified Peptostreptococcaceae	biolink:OrganismTaxon
NCBITaxon:185291	unclassified Bacteroidales	biolink:OrganismTaxon
NCBITaxon:59892	Treponema amylovorum	biolink:OrganismTaxon
NCBITaxon:60133	Prevotella pallens	biolink:OrganismTaxon
NCBITaxon:1383	Atopobium rimae	biolink:OrganismTaxon
NCBITaxon:45035	unclassified Actinomycetaceae	biolink:OrganismTaxon
NCBITaxon:76122	Alloprevotella tannerae	biolink:OrganismTaxon
NCBITaxon:2637652	unclassified Butyricimonas	biolink:OrganismTaxon
NCBITaxon:2647891	unclassified Anaerovorax	biolink:OrganismTaxon
NCBITaxon:739	Aggregatibacter segnis	biolink:OrganismTaxon
NCBITaxon:544447	unclassified Erysipelotrichaceae	biolink:OrganismTaxon
NCBITaxon:2638988	unclassified Megamonas	biolink:OrganismTaxon
NCBITaxon:1609545	unclassified Mollicutes	biolink:OrganismTaxon
NCBITaxon:554805	unclassified Pediococcus	biolink:OrganismTaxon
NCBITaxon:2641225	unclassified Odoribacter	biolink:OrganismTaxon
NCBITaxon:2638681	unclassified Methanobrevibacter	biolink:OrganismTaxon
NCBITaxon:2630493	unclassified Granulicatella	biolink:OrganismTaxon
NCBITaxon:2638727	unclassified Treponema	biolink:OrganismTaxon
NCBITaxon:2683645	unclassified Mycoplasma	biolink:OrganismTaxon
NCBITaxon:2643817	unclassified Atopobium	biolink:OrganismTaxon
NCBITaxon:2609248	unclassified Actinomyces	biolink:OrganismTaxon
NCBITaxon:28198	Aliarcobacter cryaerophilus	biolink:OrganismTaxon
NCBITaxon:2593542	unclassified Campylobacter	biolink:OrganismTaxon
NCBITaxon:2625447	unclassified Oscillospira	biolink:OrganismTaxon
NCBITaxon:1363	Lactococcus garvieae	biolink:OrganismTaxon
NCBITaxon:2735567	unclassified Elusimicrobiaceae	biolink:OrganismTaxon
NCBITaxon:2644818	unclassified Moryella	biolink:OrganismTaxon
NCBITaxon:39779	unclassified Eubacteriales	biolink:OrganismTaxon
NCBITaxon:28132	Prevotella melaninogenica	biolink:OrganismTaxon
NCBITaxon:1005739	unclassified Synergistaceae	biolink:OrganismTaxon
NCBITaxon:2562713	unclassified Tissierellaceae	biolink:OrganismTaxon
NCBITaxon:28131	Prevotella intermedia	biolink:OrganismTaxon
NCBITaxon:2626209	unclassified Lautropia	biolink:OrganismTaxon
NCBITaxon:473772	unclassified Oscillospiraceae	biolink:OrganismTaxon
NCBITaxon:2608935	unclassified Enterobacter	biolink:OrganismTaxon
NCBITaxon:1623	Ligilactobacillus ruminis	biolink:OrganismTaxon
NCBITaxon:2623495	unclassified Lachnobacterium	biolink:OrganismTaxon
NCBITaxon:43995	Johnsonella ignava	biolink:OrganismTaxon
NCBITaxon:2627917	unclassified Dorea	biolink:OrganismTaxon
NCBITaxon:2643510	unclassified Lactococcus	biolink:OrganismTaxon
NCBITaxon:2619893	unclassified Paraprevotella	biolink:OrganismTaxon
NCBITaxon:33035	Blautia producta	biolink:OrganismTaxon
NCBITaxon:2635771	unclassified Acidaminococcus	biolink:OrganismTaxon
NCBITaxon:2763073	unclassified Weeksellaceae	biolink:OrganismTaxon
NCBITaxon:433337	unclassified Rikenellaceae	biolink:OrganismTaxon
NCBITaxon:2637482	unclassified Mogibacterium	biolink:OrganismTaxon
NCBITaxon:2635253	unclassified Anaerostipes	biolink:OrganismTaxon
NCBITaxon:2685017	unclassified Slackia	biolink:OrganismTaxon
NCBITaxon:2622809	unclassified Rummeliibacillus	biolink:OrganismTaxon
NCBITaxon:28449	Neisseria subflava	biolink:OrganismTaxon
UMLS:C1039592	Peptacetobacter hiranonis	biolink:OrganismTaxon
NCBITaxon:2638206	unclassified Turicibacter	biolink:OrganismTaxon
NCBITaxon:2638500	unclassified Comamonas	biolink:OrganismTaxon
NCBITaxon:2642822	unclassified Bilophila	biolink:OrganismTaxon
NCBITaxon:2608891	unclassified Enterococcus	biolink:OrganismTaxon
NCBITaxon:177972	Shuttleworthella satelles	biolink:OrganismTaxon
NCBITaxon:61592	Corynebacterium durum	biolink:OrganismTaxon
NCBITaxon:387090	Phocaeicola coprophilus	biolink:OrganismTaxon
NCBITaxon:28133	Prevotella nigrescens	biolink:OrganismTaxon
NCBITaxon:2639383	unclassified Aggregatibacter	biolink:OrganismTaxon
NCBITaxon:188913	Cetobacterium somerae	biolink:OrganismTaxon
NCBITaxon:2639466	unclassified Butyrivibrio	biolink:OrganismTaxon
NCBITaxon:1917874	unclassified Christensenellaceae	biolink:OrganismTaxon
NCBITaxon:2637578	unclassified Roseburia	biolink:OrganismTaxon
NCBITaxon:260556	unclassified Streptophyta	biolink:OrganismTaxon
NCBITaxon:189971	unclassified Clostridiaceae	biolink:OrganismTaxon
NCBITaxon:2649774	unclassified Parabacteroides	biolink:OrganismTaxon
NCBITaxon:36834	Clostridium celatum	biolink:OrganismTaxon
NCBITaxon:3121603	unclassified Acidaminobacteraceae	biolink:OrganismTaxon
NCBITaxon:2643636	unclassified Catenibacterium	biolink:OrganismTaxon
NCBITaxon:2627913	unclassified Ruminobacter	biolink:OrganismTaxon
NCBITaxon:2609962	unclassified Haemophilus	biolink:OrganismTaxon
NCBITaxon:2608897	unclassified Bifidobacterium	biolink:OrganismTaxon
NCBITaxon:1505	Paraclostridium sordellii	biolink:OrganismTaxon
NCBITaxon:2644475	unclassified Succinivibrio	biolink:OrganismTaxon
NCBITaxon:2648079	unclassified Blautia	biolink:OrganismTaxon
NCBITaxon:1328	Streptococcus anginosus	biolink:OrganismTaxon
NCBITaxon:2639160	unclassified Phascolarctobacterium	biolink:OrganismTaxon
UMLS:C2945597	Bulleidia moorei	biolink:OrganismTaxon
NCBITaxon:2608920	unclassified Ruminococcus	biolink:OrganismTaxon
NCBITaxon:186928	unclassified Lachnospiraceae	biolink:OrganismTaxon
NCBITaxon:12908	unclassified sequences	biolink:OrganismTaxon
NCBITaxon:39486	Dorea formicigenerans	biolink:OrganismTaxon
NCBITaxon:2643271	unclassified Anaerovibrio	biolink:OrganismTaxon
NCBITaxon:200643	Bacteroidia	biolink:OrganismTaxon
NCBITaxon:28216	Betaproteobacteria	biolink:OrganismTaxon
UMLS:C1225738	Allisonella	biolink:OrganismTaxon
NCBITaxon:1796615	Blautia caecimuris	biolink:OrganismTaxon
NCBITaxon:2720821	Candidatus Avimicrobium caecorum	biolink:OrganismTaxon
NCBITaxon:1715004	Clostridiales bacterium KLE1615	biolink:OrganismTaxon
NCBITaxon:1650661	Clostridium phoceensis	biolink:OrganismTaxon
NCBITaxon:29347	[Clostridium] scindens	biolink:OrganismTaxon
NCBITaxon:2582419	Dialister hominis	biolink:OrganismTaxon
NCBITaxon:1472761	Enorma massiliensis	biolink:OrganismTaxon
NCBITaxon:1351	Enterococcus faecalis	biolink:OrganismTaxon
NCBITaxon:2683689	Lachnospiraceae bacterium 2 1 46FAA	biolink:OrganismTaxon
NCBITaxon:253257	Lacrimispora amygdalina	biolink:OrganismTaxon
UMLS:C0317618	Lactobacillus amylovorus	biolink:OrganismTaxon
NCBITaxon:47770	Lactobacillus crispatus	biolink:OrganismTaxon
NCBITaxon:1596	Lactobacillus gasseri	biolink:OrganismTaxon
NCBITaxon:1633	Limosilactobacillus vaginalis	biolink:OrganismTaxon
NCBITaxon:1613	Limosilactobacillus fermentum	biolink:OrganismTaxon
NCBITaxon:1796635	Longicatena caecimuris	biolink:OrganismTaxon
NCBITaxon:2259133	Mesosutterella multiformis	biolink:OrganismTaxon
UMLS:C5483085	Pseudoruminococcus massiliensis	biolink:OrganismTaxon
UMLS:C0009253	Coitus	biolink:BiologicalProcess
CHEBI:18186	tyrosine	biolink:SmallMolecule
NCBIGene:128060653	APOA1	biolink:Gene
CHEBI:84123	advanced glycation end-product	biolink:SmallMolecule
NCBITaxon:1504823	bacterium LF-3	biolink:OrganismTaxon
NCBITaxon:78346	Bifidobacterium ruminantium	biolink:OrganismTaxon
NCBITaxon:1776391	Romboutsia timonensis	biolink:OrganismTaxon
NCBITaxon:1506	Clostridium sp.	biolink:OrganismTaxon
NCBITaxon:1358	Lactococcus lactis	biolink:OrganismTaxon
NCBITaxon:1160721	Ruminococcus bicirculans (ex Wegman et al. 2014)	biolink:OrganismTaxon
NCBITaxon:142586	Eubacterium sp.	biolink:OrganismTaxon
NCBITaxon:1193532	uncultured Butyricicoccus sp.	biolink:OrganismTaxon
NCBITaxon:1896336	Citrobacter sp.	biolink:OrganismTaxon
NCBITaxon:2049040	Roseburia sp.	biolink:OrganismTaxon
NCBITaxon:1263010	Firmicutes bacterium CAG:227	biolink:OrganismTaxon
NCBITaxon:42895	Enterobacter sp.	biolink:OrganismTaxon
NCBITaxon:29348	Thomasclavelia spiroformis	biolink:OrganismTaxon
NCBITaxon:765821	uncultured Blautia sp.	biolink:OrganismTaxon
NCBITaxon:46125	Abiotrophia defectiva	biolink:OrganismTaxon
NCBITaxon:658659	Erysipelotrichaceae bacterium 3_1_53	biolink:OrganismTaxon
NCBITaxon:272548	Actinomyces dentalis	biolink:OrganismTaxon
NCBITaxon:1306	Streptococcus sp.	biolink:OrganismTaxon
NCBITaxon:39482	Faecalicatena contorta	biolink:OrganismTaxon
NCBITaxon:160404	Anaerotignum lactatifermentans	biolink:OrganismTaxon
NCBITaxon:33033	Parvimonas micra	biolink:OrganismTaxon
NCBITaxon:1379	Gemella haemolysans	biolink:OrganismTaxon
NCBITaxon:2049021	Butyricicoccus sp.	biolink:OrganismTaxon
NCBITaxon:29523	Bacteroides sp.	biolink:OrganismTaxon
UMLS:C1295736	Actinomyces species	biolink:OrganismTaxon
NCBITaxon:143393	[Eubacterium] sulci	biolink:OrganismTaxon
NCBITaxon:55565	Actinomyces graevenitzii	biolink:OrganismTaxon
NCBITaxon:1382	Lancefieldella parvula	biolink:OrganismTaxon
NCBITaxon:46124	Granulicatella adiacens	biolink:OrganismTaxon
NCBITaxon:1945593	Oscillibacter sp.	biolink:OrganismTaxon
NCBITaxon:1643826	Eggerthellaceae	biolink:OrganismTaxon
NCBITaxon:1485	Clostridium	biolink:OrganismTaxon
NCBITaxon:1971605	Faecalibacterium sp.	biolink:OrganismTaxon
NCBITaxon:40545	Sutterella wadsworthensis	biolink:OrganismTaxon
NCBITaxon:301301	Roseburia hominis	biolink:OrganismTaxon
NCBITaxon:31977	Veillonellaceae	biolink:OrganismTaxon
NCBITaxon:1720313	Bittarella massiliensis (ex Durand et al. 2017)	biolink:OrganismTaxon
NCBITaxon:626937	Christensenella minuta	biolink:OrganismTaxon
NCBITaxon:1981025	Sutterella sp.	biolink:OrganismTaxon
NCBITaxon:2023260	Megasphaera sp.	biolink:OrganismTaxon
NCBITaxon:1924093	Anaeromassilibacillus	biolink:OrganismTaxon
NCBITaxon:1504822	bacterium OL-1	biolink:OrganismTaxon
NCBITaxon:1955814	Dialister sp.	biolink:OrganismTaxon
NCBITaxon:41978	Ruminococcus sp.	biolink:OrganismTaxon
NCBITaxon:1263001	Firmicutes bacterium CAG:114	biolink:OrganismTaxon
NCBITaxon:1852384	Massiliimalia massiliensis	biolink:OrganismTaxon
UMLS:C1264830	Clostridium species	biolink:OrganismTaxon
NCBITaxon:1796613	Bacteroides caecimuris	biolink:OrganismTaxon
NCBITaxon:1898207	Clostridiales bacterium	biolink:OrganismTaxon
NCBITaxon:165185	uncultured Eubacterium sp.	biolink:OrganismTaxon
NCBITaxon:230143	Scardovia wiggsiae	biolink:OrganismTaxon
NCBITaxon:1239	Bacillota	biolink:OrganismTaxon
NCBITaxon:574930	Parabacteroides gordonii	biolink:OrganismTaxon
NCBITaxon:2849043	Cryptobacterium sp.	biolink:OrganismTaxon
NCBITaxon:133926	Olsenella uli	biolink:OrganismTaxon
NCBITaxon:341220	Lactonifactor longoviformis	biolink:OrganismTaxon
NCBITaxon:137591	Weissella cibaria	biolink:OrganismTaxon
NCBITaxon:261299	Intestinibacter bartlettii	biolink:OrganismTaxon
NCBITaxon:270498	Christensenella hongkongensis	biolink:OrganismTaxon
NCBITaxon:1737424	Blautia massiliensis (ex Durand et al. 2017)	biolink:OrganismTaxon
NCBITaxon:626935	Collinsella tanakaei	biolink:OrganismTaxon
NCBITaxon:342942	Mediterraneibacter glycyrrhizinilyticus	biolink:OrganismTaxon
NCBITaxon:1930076	Leuconostoc sp.	biolink:OrganismTaxon
NCBITaxon:1193534	uncultured Flavonifractor sp.	biolink:OrganismTaxon
NCBITaxon:2040332	Dorea sp.	biolink:OrganismTaxon
NCBITaxon:139208	Isoptericola variabilis	biolink:OrganismTaxon
NCBITaxon:556499	Propionibacterium acidifaciens	biolink:OrganismTaxon
NCBITaxon:905011	uncultured Anaerotruncus sp.	biolink:OrganismTaxon
NCBITaxon:1841863	Gordonibacter massiliensis (ex Traore et al. 2017)	biolink:OrganismTaxon
NCBITaxon:59620	uncultured Clostridium sp.	biolink:OrganismTaxon
NCBITaxon:33945	Enterococcus avium	biolink:OrganismTaxon
NCBITaxon:2	Bacteria	biolink:OrganismTaxon
NCBITaxon:187327	Acidaminococcus intestini	biolink:OrganismTaxon
NCBITaxon:52769	Actinomyces gerencseriae	biolink:OrganismTaxon
NCBITaxon:1468449	Holdemania massiliensis	biolink:OrganismTaxon
NCBITaxon:995019	Sutterellaceae	biolink:OrganismTaxon
NCBITaxon:2585118	Alistipes obesi	biolink:OrganismTaxon
NCBITaxon:1473216	Senegalimassilia anaerobia	biolink:OrganismTaxon
NCBITaxon:1655	Actinomyces naeslundii	biolink:OrganismTaxon
NCBITaxon:1197717	Cloacibacillus porcorum	biolink:OrganismTaxon
NCBITaxon:1841867	Phocea massiliensis	biolink:OrganismTaxon
NCBITaxon:341694	Peptostreptococcus stomatis	biolink:OrganismTaxon
NCBITaxon:29317	Actinomyces sp.	biolink:OrganismTaxon
NCBITaxon:1852361	Actinomyces bouchesdurhonensis	biolink:OrganismTaxon
NCBITaxon:84109	Slackia exigua	biolink:OrganismTaxon
NCBITaxon:1262998	Firmicutes bacterium CAG:102	biolink:OrganismTaxon
NCBITaxon:461393	Actinomyces massiliensis	biolink:OrganismTaxon
NCBITaxon:1288121	Alistipes senegalensis	biolink:OrganismTaxon
NCBITaxon:84998	Coriobacteriia	biolink:OrganismTaxon
NCBITaxon:1470347	Alistipes ihumii	biolink:OrganismTaxon
NCBITaxon:39483	Faecalitalea cylindroides	biolink:OrganismTaxon
NCBITaxon:2049024	Coprococcus sp.	biolink:OrganismTaxon
NCBITaxon:2042683	Olsenella sp.	biolink:OrganismTaxon
NCBITaxon:1872129	Actinobaculum sp.	biolink:OrganismTaxon
NCBITaxon:105841	Anaerostipes caccae	biolink:OrganismTaxon
NCBITaxon:45634	Streptococcus cristatus	biolink:OrganismTaxon
NCBITaxon:102148	Solobacterium moorei	biolink:OrganismTaxon
NCBITaxon:1720300	Mediterraneibacter massiliensis	biolink:OrganismTaxon
NCBITaxon:1681	Bifidobacterium bifidum	biolink:OrganismTaxon
NCBITaxon:84030	Lacrimispora saccharolytica	biolink:OrganismTaxon
NCBITaxon:80840	Burkholderiales	biolink:OrganismTaxon
NCBITaxon:1870991	Massilioclostridium coli	biolink:OrganismTaxon
NCBITaxon:1352	Enterococcus faecium	biolink:OrganismTaxon
NCBITaxon:128827	Erysipelotrichaceae	biolink:OrganismTaxon
NCBITaxon:186826	Lactobacillales	biolink:OrganismTaxon
NCBITaxon:552398	Ruminococcaceae bacterium D16	biolink:OrganismTaxon
NCBITaxon:1750	Arachnia propionica	biolink:OrganismTaxon
NCBITaxon:1338	Streptococcus intermedius	biolink:OrganismTaxon
NCBITaxon:2049031	Lachnospira sp.	biolink:OrganismTaxon
NCBITaxon:544581	Actinomyces johnsonii	biolink:OrganismTaxon
NCBITaxon:1653435	Merdimonas faecis	biolink:OrganismTaxon
UMLS:C0317495	Eubacterium brachy	biolink:OrganismTaxon
NCBITaxon:472	Acinetobacter sp.	biolink:OrganismTaxon
NCBITaxon:194924	Desulfovibrionaceae	biolink:OrganismTaxon
NCBITaxon:95818	Candidatus Saccharibacteria	biolink:OrganismTaxon
NCBITaxon:59823	Prevotella sp.	biolink:OrganismTaxon
NCBITaxon:1643824	Atopobiaceae	biolink:OrganismTaxon
UMLS:C4441072	Massilimicrobiota	biolink:OrganismTaxon
NCBITaxon:1852387	Streptococcus timonensis	biolink:OrganismTaxon
NCBITaxon:1280	Staphylococcus aureus	biolink:OrganismTaxon
NCBITaxon:1282	Staphylococcus epidermidis	biolink:OrganismTaxon
NCBITaxon:1685	Bifidobacterium breve	biolink:OrganismTaxon
NCBITaxon:1584	Lactobacillus delbrueckii	biolink:OrganismTaxon
NCBITaxon:28025	Bifidobacterium animalis	biolink:OrganismTaxon
NCBITaxon:419015	Alloscardovia omnicolens	biolink:OrganismTaxon
NCBITaxon:1232428	Megasphaera massiliensis	biolink:OrganismTaxon
UMLS:C1295858	Megasphaera species	biolink:OrganismTaxon
NCBITaxon:1907654	Collinsella bouchesdurhonensis	biolink:OrganismTaxon
NCBITaxon:53443	Blautia hydrogenotrophica	biolink:OrganismTaxon
NCBITaxon:1871021	Lachnoclostridium phocaeense	biolink:OrganismTaxon
NCBITaxon:1924094	Anaeromassilibacillus sp.	biolink:OrganismTaxon
NCBITaxon:1323	Faecalicoccus pleomorphus	biolink:OrganismTaxon
NCBITaxon:1955243	Blautia sp.	biolink:OrganismTaxon
NCBITaxon:1262989	Firmicutes bacterium CAG:94	biolink:OrganismTaxon
NCBITaxon:1650663	Allofournierella massiliensis	biolink:OrganismTaxon
NCBITaxon:1776382	Neglectibacter timonensis	biolink:OrganismTaxon
NCBITaxon:1776384	Emergencia timonensis	biolink:OrganismTaxon
NCBITaxon:1780381	Eubacteriaceae bacterium CHKCI005	biolink:OrganismTaxon
NCBITaxon:1841868	Provencibacterium massiliense	biolink:OrganismTaxon
NCBITaxon:137732	Granulicatella elegans	biolink:OrganismTaxon
NCBITaxon:742723	Lachnospiraceae bacterium 2_1_46FAA	biolink:OrganismTaxon
NCBITaxon:1262873	Dorea sp. CAG:317	biolink:OrganismTaxon
NCBITaxon:1263005	Firmicutes bacterium CAG:145	biolink:OrganismTaxon
NCBITaxon:47715	Lacticaseibacillus rhamnosus	biolink:OrganismTaxon
NCBITaxon:1232426	[Collinsella] massiliensis	biolink:OrganismTaxon
UMLS:C0445984	Clostridium methylpentosum	biolink:OrganismTaxon
NCBITaxon:1532	Blautia coccoides	biolink:OrganismTaxon
NCBITaxon:89153	[Clostridium] hylemonae	biolink:OrganismTaxon
NCBITaxon:53442	Eubacterium callanderi	biolink:OrganismTaxon
NCBITaxon:78258	Parascardovia denticolens	biolink:OrganismTaxon
NCBITaxon:1736	Eubacterium limosum	biolink:OrganismTaxon
NCBITaxon:214853	Anaerofustis stercorihominis	biolink:OrganismTaxon
NCBITaxon:28130	Prevotella disiens	biolink:OrganismTaxon
NCBITaxon:67827	Citrobacter werkmanii	biolink:OrganismTaxon
NCBITaxon:46507	Ezakiella coagulans	biolink:OrganismTaxon
NCBITaxon:502393	Gemelliphila asaccharolytica	biolink:OrganismTaxon
NCBITaxon:28127	Hoylesella buccalis	biolink:OrganismTaxon
NCBITaxon:1381	Atopobium minutum	biolink:OrganismTaxon
NCBITaxon:1262700	Anaerotruncus sp. CAG:528	biolink:OrganismTaxon
NCBITaxon:1262954	Ruminococcus sp. CAG:330	biolink:OrganismTaxon
NCBITaxon:1261	Peptostreptococcus anaerobius	biolink:OrganismTaxon
NCBITaxon:386414	Hoylesella timonensis	biolink:OrganismTaxon
NCBITaxon:1981510	Monoglobus pectinilyticus	biolink:OrganismTaxon
NCBITaxon:28125	Prevotella bivia	biolink:OrganismTaxon
NCBITaxon:33031	Peptoniphilus lacrimalis	biolink:OrganismTaxon
NCBITaxon:28128	Prevotella corporis	biolink:OrganismTaxon
NCBITaxon:1262963	Ruminococcus sp. CAG:579	biolink:OrganismTaxon
NCBITaxon:100886	Catenibacterium mitsuokai	biolink:OrganismTaxon
NCBITaxon:1262942	Roseburia sp. CAG:182	biolink:OrganismTaxon
EUPATH:0009259	Shannon Alpha Diversity	biolink:ClinicalFinding
NCBITaxon:2626703	unclassified Coprobacillus	biolink:OrganismTaxon
NCBITaxon:1118060	Enorma massiliensis phI	biolink:OrganismTaxon
NCBITaxon:876	Desulfovibrio desulfuricans	biolink:OrganismTaxon
NCBITaxon:487173	Dialister succinatiphilus	biolink:OrganismTaxon
NCBITaxon:550	Enterobacter cloacae	biolink:OrganismTaxon
NCBITaxon:1129191	Klebsiella phage KP36	biolink:OrganismTaxon
NCBITaxon:2683688	Lachnospiraceae bacterium 1 4 56FAA	biolink:OrganismTaxon
